source_kind,source_name,source_url,source_tab,family,model_name,run_tag,task,language,variant,setting,score,metric,raw_value,status,date_updated,config,finetune_job_id,eval_job_id,eval_output_dir,summary_path,checkpoint_path,comparisons,notes
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Zul,multilingual,,,,- 0.472 F1,baseline_note,5 Oct,,,,,,,https://arxiv.org/pdf/2309.07445,- apply chat template false
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,TODO: Sadilar (not on lm-eval-harness) - use Francois' nguni dataset - last section of results,,general_instruction,,,,- can we do DPO?,baseline_note,,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,"TODO: do 1 shot and 3 shot prompting, not 5 and 8 shot since the model tends to do worse then.",,base,,,,"Notes
- flashattention just show speedup (to justify)
- sadilar
- pos fix?
- balanced dataset evaluation
- add hf and github links
- put on arxiv (claim name)
- apply for scholarships (Francois can send)
- student can apply to volunteer (search on booking.com)
- emphasize outperforming
- release filtering pipeline code (double check with Ethan)
- can take out hpo
- can open source now
- invite francois and Jan to github and huggingface to see it's structured well",baseline_note,,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,,base,,,,TODO: eval base model with few-shot on these tasks,baseline_note,,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,,base,,,,"TODO: why belebele is not doing well? Measures Acc Norm, so what if I just apply chat template?",baseline_note,,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,,general_instruction,,,,TODO: fix general fine tuning,baseline_note,,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,,general_instruction,,,,- instructions in african languages?,baseline_note,,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Xho,base,"""eval/afrihg_xho/xho_chrf""",3.2945051580716136,,"""eval/afrihg_xho/xho_chrf"": 3.2945051580716136",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Xho,base,"""eval/afrihg_xho/xho_chrf""",4.07971440437065,,"""eval/afrihg_xho/xho_chrf"": 4.07971440437065",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Xho,base,"""eval/afrihg_xho/xho_chrf""",0.7364378385858514,,"""eval/afrihg_xho/xho_chrf"": 0.7364378385858514",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Xho,general_instruction,"""eval/afrihg_xho/xho_chrf""",10.984692578808522,,"""eval/afrihg_xho/xho_chrf"": 10.984692578808522",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Xho,monolingual,"""eval/afrihg_xho/xho_chrf""",14.283043952280138,,"""eval/afrihg_xho/xho_chrf"": 14.283043952280138",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Xho,multilingual,"""eval/afrihg_xho/xho_chrf""",16.97792874587668,,"""eval/afrihg_xho/xho_chrf"": 16.97792874587668",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Zul,base,"""eval/afrihg_zul/zul_chrf""",4.239479888756929,,"""eval/afrihg_zul/zul_chrf"": 4.239479888756929",baseline_result,6 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Zul,base,"""eval/afrihg_zul/zul_chrf""",4.6054772046826145,,"""eval/afrihg_zul/zul_chrf"": 4.6054772046826145",baseline_result,6 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Zul,base,"""eval/afrihg_zul/zul_chrf""",0.8552273179322823,,"""eval/afrihg_zul/zul_chrf"": 0.8552273179322823",baseline_result,6 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Zul,general_instruction,"""eval/afrihg_zul/zul_chrf""",9.986626158981073,,"""eval/afrihg_zul/zul_chrf"": 9.986626158981073",baseline_result,6 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Zul,monolingual,"""eval/afrihg_zul/zul_chrf""",19.047754650090074,,"""eval/afrihg_zul/zul_chrf"": 19.047754650090074",baseline_result,6 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,afrihg,Zul,multilingual,"""eval/afrihg_zul/zul_chrf""",17.48145059430661,,"""eval/afrihg_zul/zul_chrf"": 17.48145059430661",baseline_result,6 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,t2x,Xho,base,"""eval/t2x_xho/xho_chrf""",2.1219979606450914,,"""eval/t2x_xho/xho_chrf"": 2.1219979606450914",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,t2x,Xho,base,"""eval/t2x_xho/xho_chrf""",2.607284603239026,,"""eval/t2x_xho/xho_chrf"": 2.607284603239026",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,t2x,Xho,base,"""eval/t2x_xho/xho_chrf""",3.508699653634692,,"""eval/t2x_xho/xho_chrf"": 3.508699653634692",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,t2x,Xho,general_instruction,"""eval/t2x_xho/xho_chrf""",16.05278067626169,,"""eval/t2x_xho/xho_chrf"": 16.05278067626169",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,t2x,Xho,monolingual,"""eval/t2x_xho/xho_chrf""",55.385166742964586,,"""eval/t2x_xho/xho_chrf"": 55.385166742964586",baseline_result,15 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrimgsm,Eng,base,0-shot,0.008,EM,0-shot: 0.008 EM,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrimgsm,Sot,base,0-shot,0.004,EM,0-shot: 0.004 EM,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrimgsm,Xho,base,0-shot,0.008,EM,0-shot: 0.008 EM,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrimgsm,Zul,base,0-shot,0.000,EM,0-shot: 0.000 EM,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrimmlu,Eng,base,0-shot,0.220,Acc,0-shot: 0.220 Acc,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrimmlu,Sot,base,0-shot,0.236,Acc,0-shot: 0.236 Acc,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrimmlu,Xho,base,0-shot,0.222,Acc,0-shot: 0.222 Acc,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrimmlu,Zul,base,0-shot,0.236,Acc,0-shot: 0.236 Acc,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrixnli,Eng,base,0-shot,0.3333,Acc,0-shot: 0.3333 Acc,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrixnli,Sot,base,0-shot,0.3333,Acc,0-shot: 0.3333 Acc,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrixnli,Xho,base,0-shot,0.3333,Acc,0-shot: 0.3333 Acc,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Afrixnli,Zul,base,0-shot,0.3333,Acc,0-shot: 0.3333 Acc,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Belebele,Afr,base,0-shot,0.2289,Acc Norm,0-shot: 0.2289 Acc Norm,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Belebele,Eng,base,0-shot,0.2289,Acc Norm,0-shot: 0.2289 Acc Norm,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Belebele,Sot,base,0-shot,0.2289,Acc Norm,0-shot: 0.2289 Acc Norm,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Belebele,Ssw,base,0-shot,0.2289,Acc Norm,0-shot: 0.2289 Acc Norm,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Belebele,Tsn,base,0-shot,0.2289,Acc Norm,0-shot: 0.2289 Acc Norm,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Belebele,Xho,base,0-shot,0.2289,Acc Norm,0-shot: 0.2289 Acc Norm,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Belebele,Zul,base,0-shot,0.2289,Acc Norm,0-shot: 0.2289 Acc Norm,baseline_result,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Injonjo Intent,Eng,base,,,,- 0-shot: 0.0013 F1,baseline_note,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Injonjo Intent,Sot,base,,,,- 0-shot: 0.0012 F1,baseline_note,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Injonjo Intent,Xho,base,,,,- 0-shot: 0.0012 F1,baseline_note,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,Injonjo Intent,Zul,base,,,,- 0-shot: 0.0012 F1,baseline_note,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,MasakhaNER,Tsn,base,,,,- 0-shot: 0.000 F1,baseline_note,25 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,MasakhaNER,Xho,base,,,,- 0-shot: 0.000 F1,baseline_note,25 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,MasakhaNER,Zul,base,,,,- 0-shot: 0.000 F1,baseline_note,25 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,MasakhaNews,Eng,base,,,,- 0-shot: 0.250 F1,baseline_note,25 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,MasakhaNews,Xho,base,,,,- 0-shot: 0.340 F1,baseline_note,25 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,MasakhaPOS,Tsn,base,,,,TODO: lm eval harness task broken,baseline_note,,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,MasakhaPOS,Xho,base,,,,TODO: lm eval harness task broken,baseline_note,,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,MasakhaPOS,Zul,base,,,,TODO: lm eval harness task broken,baseline_note,,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,SIB200,Afr,base,,,,- 0-shot: 0.1746 F1,baseline_note,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,SIB200,Eng,base,,,,- 0-shot: 0.0269 F1,baseline_note,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,SIB200,Nso,base,,,,- 0-shot: 0.0549 F1,baseline_note,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,SIB200,Sot,base,,,,- 0-shot: 0.0365 F1,baseline_note,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,SIB200,Xho,base,,,,- 0-shot: 0.0566 F1,baseline_note,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,SIB200,Zul,base,,,,- 0-shot: 0.0269 F1,baseline_note,23 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,afrihg,Xho,base,"""xho_chrf""",3.45,,"""xho_chrf"": 3.45",baseline_result,25 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,afrihg,Xho,base,"""xho_chrf""",8.66,,"""xho_chrf"": 8.66",baseline_result,25 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,afrihg,Zul,base,"""zul_chrf""",2.72,,"""zul_chrf"": 2.72",baseline_result,25 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,afrihg,Zul,base,"""zul_chrf""",8.46,,"""zul_chrf"": 8.46",baseline_result,25 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,t2x,Xho,base,"""xho_chrf""",2.27,,"""xho_chrf"": 2.27",baseline_result,25 Jan,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,XLSTM Results,xlstm,xlstm,,t2x,Xho,base,"""xho_chrf""",5.20,,"""xho_chrf"": 5.20",baseline_result,25 Jan,,,,,,,,
